Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,10,7,agent0,1,1,0,east,NormLearningAgent0,3,1,0,west
0,10,8,agent0,1,1,0,north,NormLearningAgent0,3,1,0,west
0,10,9,agent0,1,2,0,east,NormLearningAgent0,2,1,0,west
0,10,10,agent0,2,2,0,east,NormLearningAgent0,1,1,0,north
0,10,11,agent0,3,2,0,east,NormLearningAgent0,1,2,0,west
0,10,12,agent0,4,2,0,south,NormLearningAgent0,0,2,0,south
0,10,13,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,11,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,west
0,11,1,agent0,1,1,0,south,NormLearningAgent0,3,1,0,west
0,11,2,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,3,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,4,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,5,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,6,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,7,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,8,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,9,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,10,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,11,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,12,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,13,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,14,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,15,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,11,16,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,11,17,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,11,18,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,11,19,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,11,20,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,12,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,12,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,12,2,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,3,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,4,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,5,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,6,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,7,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,8,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,9,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,10,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,11,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,12,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,13,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,14,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,12,15,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,12,16,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,12,17,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,12,18,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,12,19,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,13,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,13,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,13,2,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,3,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,4,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,5,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,6,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,7,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,8,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,9,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,10,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,11,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,12,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,13,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,14,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,15,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,16,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,17,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,18,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,19,agent0,1,0,0,north,NormLearningAgent0,2,1,0,west
0,13,20,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,13,21,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,13,22,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,13,23,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,13,24,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,14,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,14,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,14,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,14,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,14,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,14,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,14,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,15,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,15,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,15,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,15,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,15,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,15,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,15,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,16,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,16,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,16,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,16,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,16,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,16,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,16,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,17,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,17,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,17,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,17,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,17,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,17,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,17,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,18,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,18,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,18,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,18,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,18,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,18,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,18,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,19,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,19,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,19,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,19,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,19,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,19,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,19,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,20,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,west
0,20,1,agent0,0,0,0,east,NormLearningAgent0,3,1,0,west
0,20,2,agent0,1,0,0,east,NormLearningAgent0,2,1,0,west
0,20,3,agent0,2,0,0,east,NormLearningAgent0,1,1,0,north
0,20,4,agent0,3,0,0,east,NormLearningAgent0,1,2,0,west
0,20,5,agent0,4,0,0,north,NormLearningAgent0,0,2,0,south
0,20,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
