Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,1,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,1,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,west
0,1,2,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,3,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,4,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,5,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,6,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,7,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,8,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,9,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,10,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,11,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,12,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,13,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,14,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,15,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,16,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,17,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,18,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,19,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,20,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,21,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,22,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,23,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,24,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,25,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,26,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,27,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,28,agent0,2,1,0,east,NormLearningAgent0,3,1,0,noop
0,1,29,agent0,2,1,0,east,NormLearningAgent0,3,1,0,west
0,1,30,agent0,2,1,0,null,NormLearningAgent0,3,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,2,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,east
0,2,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,west
0,2,2,agent0,2,1,0,north,NormLearningAgent0,3,1,0,noop
0,2,3,agent0,2,2,0,east,NormLearningAgent0,3,1,0,west
0,2,4,agent0,3,2,0,east,NormLearningAgent0,2,1,0,west
0,2,5,agent0,4,2,0,south,NormLearningAgent0,1,1,0,west
0,2,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
