Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,4,9,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,10,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,11,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,12,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,13,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,14,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,15,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,16,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,17,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,18,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,19,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,20,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,21,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,22,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,23,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,24,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,25,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,26,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,27,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,28,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,29,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,4,30,agent0,2,1,0,null,NormLearningAgent0,3,0,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,5,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,south
0,5,1,agent0,1,1,0,east,NormLearningAgent0,4,0,0,west
0,5,2,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,3,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,4,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,5,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,6,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,7,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,8,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,9,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,10,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,11,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,12,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,13,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,14,agent0,2,1,0,south,NormLearningAgent0,3,0,0,west
0,5,15,agent0,2,1,0,east,NormLearningAgent0,3,0,0,west
0,5,16,agent0,3,1,0,north,NormLearningAgent0,2,0,0,west
0,5,17,agent0,3,2,0,east,NormLearningAgent0,1,0,0,west
0,5,18,agent0,4,2,0,south,NormLearningAgent0,0,0,0,north
0,5,19,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
